|__dataLog__action	|__dataLog__note	|__dataLog__timestamp	|__dataLog__tool	|__dataLog__userId
Click Carousel Page	2	"Thursday, October 19, 2017 9:27 AM"	solar-system-db	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click Carousel Page	3	"Thursday, October 19, 2017 9:27 AM"	solar-system-db	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click World	Saturn	"Thursday, October 19, 2017 9:28 AM"	solar-system-db	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click World	Titan	"Thursday, October 19, 2017 9:28 AM"	solar-system-db	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click Carousel Page	2	"Thursday, October 19, 2017 9:28 AM"	solar-system-db	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click Carousel Page	3	"Thursday, October 19, 2017 9:28 AM"	solar-system-db	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click Carousel Page	4	"Thursday, October 19, 2017 9:28 AM"	solar-system-db	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click Planet	Uranus System	"Thursday, October 19, 2017 9:28 AM"	solar-system-db	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click Carousel Page	2	"Thursday, October 19, 2017 9:28 AM"	solar-system-db	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click Carousel Page	3	"Thursday, October 19, 2017 9:28 AM"	solar-system-db	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click Carousel Page	4	"Thursday, October 19, 2017 9:28 AM"	solar-system-db	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click Planet	Neptune System	"Thursday, October 19, 2017 9:28 AM"	solar-system-db	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click Carousel Page	2	"Thursday, October 19, 2017 9:29 AM"	solar-system-db	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click Carousel Page	3	"Thursday, October 19, 2017 9:29 AM"	solar-system-db	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click Carousel Page	4	"Thursday, October 19, 2017 9:29 AM"	solar-system-db	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click World	Triton	"Thursday, October 19, 2017 9:29 AM"	solar-system-db	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click Carousel Page	2	"Thursday, October 19, 2017 9:29 AM"	solar-system-db	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click Carousel Page	3	"Thursday, October 19, 2017 9:29 AM"	solar-system-db	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click Planet	Pluto System	"Thursday, October 19, 2017 9:29 AM"	solar-system-db	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click Carousel Page	2	"Thursday, October 19, 2017 9:30 AM"	solar-system-db	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click Carousel Page	3	"Thursday, October 19, 2017 9:30 AM"	solar-system-db	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click Carousel Page	4	"Thursday, October 19, 2017 9:30 AM"	solar-system-db	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click World	Charon	"Thursday, October 19, 2017 9:30 AM"	solar-system-db	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click Carousel Page	2	"Thursday, October 19, 2017 9:30 AM"	solar-system-db	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click Carousel Page	3	"Thursday, October 19, 2017 9:30 AM"	solar-system-db	2wuuSLTznaeBbnAPcmC7vowyQmh2
Close	Window	"Thursday, October 19, 2017 9:30 AM"	solar-system-db	2wuuSLTznaeBbnAPcmC7vowyQmh2
Click Carousel Page	2	"Friday, October 20, 2017 1:28 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	3	"Friday, October 20, 2017 1:28 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	4	"Friday, October 20, 2017 1:28 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	5	"Friday, October 20, 2017 1:28 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	6	"Friday, October 20, 2017 1:28 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Planet	Venus	"Friday, October 20, 2017 1:28 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	2	"Friday, October 20, 2017 1:28 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	3	"Friday, October 20, 2017 1:28 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	4	"Friday, October 20, 2017 1:28 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	5	"Friday, October 20, 2017 1:28 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	6	"Friday, October 20, 2017 1:28 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	7	"Friday, October 20, 2017 1:28 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Close	Window	"Friday, October 20, 2017 1:28 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Planet	Jupiter System	"Friday, October 20, 2017 1:29 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	2	"Friday, October 20, 2017 1:29 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	3	"Friday, October 20, 2017 1:29 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	4	"Friday, October 20, 2017 1:29 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	5	"Friday, October 20, 2017 1:30 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	6	"Friday, October 20, 2017 1:30 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	7	"Friday, October 20, 2017 1:30 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Planet	Saturn System	"Friday, October 20, 2017 1:30 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Planet	Mars System	"Friday, October 20, 2017 1:30 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	2	"Friday, October 20, 2017 1:30 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	3	"Friday, October 20, 2017 1:30 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	4	"Friday, October 20, 2017 1:30 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	5	"Friday, October 20, 2017 1:30 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Close	Window	"Friday, October 20, 2017 1:30 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click World	Phobos	"Friday, October 20, 2017 1:36 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Planet	Mars System	"Friday, October 20, 2017 1:36 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Planet	Jupiter System	"Friday, October 20, 2017 1:36 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Planet	Saturn System	"Friday, October 20, 2017 1:36 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Planet	Uranus System	"Friday, October 20, 2017 1:36 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	2	"Friday, October 20, 2017 1:36 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	3	"Friday, October 20, 2017 1:36 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	4	"Friday, October 20, 2017 1:36 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	5	"Friday, October 20, 2017 1:36 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Close	Window	"Friday, October 20, 2017 1:36 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Planet	Mercury	"Friday, October 20, 2017 1:37 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Planet	The Sun	"Friday, October 20, 2017 1:37 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Planet	The Sun	"Friday, October 20, 2017 1:37 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Planet	Mercury	"Friday, October 20, 2017 1:37 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	2	"Friday, October 20, 2017 1:37 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	3	"Friday, October 20, 2017 1:37 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	4	"Friday, October 20, 2017 1:37 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	5	"Friday, October 20, 2017 1:38 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	6	"Friday, October 20, 2017 1:38 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	7	"Friday, October 20, 2017 1:38 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	8	"Friday, October 20, 2017 1:38 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	9	"Friday, October 20, 2017 1:38 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Planet	Venus	"Friday, October 20, 2017 1:38 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	2	"Friday, October 20, 2017 1:38 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	3	"Friday, October 20, 2017 1:39 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	4	"Friday, October 20, 2017 1:39 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	5	"Friday, October 20, 2017 1:39 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	6	"Friday, October 20, 2017 1:40 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	7	"Friday, October 20, 2017 1:40 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Close	Window	"Friday, October 20, 2017 1:40 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Planet	Venus	"Friday, October 20, 2017 1:55 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	2	"Friday, October 20, 2017 1:55 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	1	"Friday, October 20, 2017 1:55 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	2	"Friday, October 20, 2017 1:55 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	3	"Friday, October 20, 2017 1:55 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Close	Window	"Friday, October 20, 2017 1:55 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Planet	Earth System	"Friday, October 20, 2017 1:55 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	2	"Friday, October 20, 2017 1:55 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	3	"Friday, October 20, 2017 1:55 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	4	"Friday, October 20, 2017 1:55 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	5	"Friday, October 20, 2017 1:55 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Planet	Mars System	"Friday, October 20, 2017 1:55 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	2	"Friday, October 20, 2017 1:55 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	3	"Friday, October 20, 2017 1:55 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	4	"Friday, October 20, 2017 1:56 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	5	"Friday, October 20, 2017 1:56 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	6	"Friday, October 20, 2017 1:56 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	7	"Friday, October 20, 2017 1:56 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Planet	Jupiter System	"Friday, October 20, 2017 1:56 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click World	Io	"Friday, October 20, 2017 1:56 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	2	"Friday, October 20, 2017 1:56 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	3	"Friday, October 20, 2017 1:56 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	4	"Friday, October 20, 2017 1:56 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	5	"Friday, October 20, 2017 1:57 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	6	"Friday, October 20, 2017 1:57 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click World	Europa	"Friday, October 20, 2017 1:57 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	2	"Friday, October 20, 2017 1:57 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	3	"Friday, October 20, 2017 1:57 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	4	"Friday, October 20, 2017 1:57 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	5	"Friday, October 20, 2017 1:57 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click World	Ganymede	"Friday, October 20, 2017 1:57 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	2	"Friday, October 20, 2017 1:57 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	3	"Friday, October 20, 2017 1:58 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	4	"Friday, October 20, 2017 1:58 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click World	Callisto	"Friday, October 20, 2017 1:58 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	2	"Friday, October 20, 2017 1:58 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	3	"Friday, October 20, 2017 1:58 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	4	"Friday, October 20, 2017 1:58 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	5	"Friday, October 20, 2017 1:58 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Planet	Saturn System	"Friday, October 20, 2017 1:58 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click World	Titan	"Friday, October 20, 2017 1:58 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	2	"Friday, October 20, 2017 1:58 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	3	"Friday, October 20, 2017 1:58 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Planet	Uranus System	"Friday, October 20, 2017 1:58 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Planet	Neptune System	"Friday, October 20, 2017 1:58 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Planet	Neptune System	"Friday, October 20, 2017 1:58 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Planet	Neptune System	"Friday, October 20, 2017 1:58 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Planet	Pluto System	"Friday, October 20, 2017 1:58 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	2	"Friday, October 20, 2017 1:58 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	3	"Friday, October 20, 2017 1:58 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	4	"Friday, October 20, 2017 1:58 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Close	Window	"Friday, October 20, 2017 1:58 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Planet	Mercury	"Friday, October 20, 2017 2:01 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	2	"Friday, October 20, 2017 2:01 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	3	"Friday, October 20, 2017 2:01 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	4	"Friday, October 20, 2017 2:01 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	5	"Friday, October 20, 2017 2:01 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	6	"Friday, October 20, 2017 2:01 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	7	"Friday, October 20, 2017 2:01 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Planet	Mars System	"Friday, October 20, 2017 2:01 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click World	Phobos	"Friday, October 20, 2017 2:01 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	2	"Friday, October 20, 2017 2:02 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	3	"Friday, October 20, 2017 2:02 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	4	"Friday, October 20, 2017 2:02 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click World	Deimos	"Friday, October 20, 2017 2:02 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	2	"Friday, October 20, 2017 2:02 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Planet	Jupiter System	"Friday, October 20, 2017 2:02 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Planet	Earth System	"Friday, October 20, 2017 2:02 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Planet	Jupiter System	"Friday, October 20, 2017 2:02 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	2	"Friday, October 20, 2017 2:02 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	3	"Friday, October 20, 2017 2:02 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	4	"Friday, October 20, 2017 2:02 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	5	"Friday, October 20, 2017 2:03 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	6	"Friday, October 20, 2017 2:03 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click World	Io	"Friday, October 20, 2017 2:03 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Close	Window	"Friday, October 20, 2017 2:03 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click World	Europa	"Friday, October 20, 2017 2:04 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Close	Window	"Friday, October 20, 2017 2:04 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Planet	Mars System	"Friday, October 20, 2017 2:08 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click World	Deimos	"Friday, October 20, 2017 2:08 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click World	Phobos	"Friday, October 20, 2017 2:08 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	2	"Friday, October 20, 2017 2:08 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	3	"Friday, October 20, 2017 2:08 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Planet	Venus	"Friday, October 20, 2017 2:08 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	2	"Friday, October 20, 2017 2:10 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	3	"Friday, October 20, 2017 2:10 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	4	"Friday, October 20, 2017 2:10 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	5	"Friday, October 20, 2017 2:10 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	6	"Friday, October 20, 2017 2:11 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	7	"Friday, October 20, 2017 2:11 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	1	"Friday, October 20, 2017 2:11 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Planet	Jupiter System	"Friday, October 20, 2017 2:11 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click World	Ganymede	"Friday, October 20, 2017 2:11 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	2	"Friday, October 20, 2017 2:11 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	3	"Friday, October 20, 2017 2:11 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	4	"Friday, October 20, 2017 2:11 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	5	"Friday, October 20, 2017 2:11 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	1	"Friday, October 20, 2017 2:11 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click World	Callisto	"Friday, October 20, 2017 2:11 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	2	"Friday, October 20, 2017 2:11 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click World	Ganymede	"Friday, October 20, 2017 2:11 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click World	Io	"Friday, October 20, 2017 2:11 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click World	Europa	"Friday, October 20, 2017 2:12 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click World	Io	"Friday, October 20, 2017 2:12 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Close	Window	"Friday, October 20, 2017 2:12 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Planet	Mars System	"Friday, October 20, 2017 2:12 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	2	"Friday, October 20, 2017 2:12 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Close	Window	"Friday, October 20, 2017 2:12 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Close	Window	"Friday, October 20, 2017 2:13 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Planet	Uranus System	"Friday, October 20, 2017 2:13 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Close	Window	"Friday, October 20, 2017 2:13 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Planet	Pluto System	"Friday, October 20, 2017 2:14 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	2	"Friday, October 20, 2017 2:14 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Planet	Jupiter System	"Friday, October 20, 2017 2:14 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Close	Window	"Friday, October 20, 2017 2:14 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Planet	Venus	"Friday, October 20, 2017 2:21 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	2	"Friday, October 20, 2017 2:21 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Carousel Page	3	"Friday, October 20, 2017 2:21 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Close	Window	"Friday, October 20, 2017 2:21 PM"	solar-system-db	3Qt0zLJesbbyAaEIPyJTSW07Bs72
Click Planet	Mercury	"Wednesday, November 29, 2017 10:43 AM"	solar-system-db	3xi9VVM0ARflexbGqdUaxjIQvJI3
Click Carousel Page	2	"Wednesday, November 29, 2017 10:43 AM"	solar-system-db	3xi9VVM0ARflexbGqdUaxjIQvJI3
Click Carousel Page	3	"Wednesday, November 29, 2017 10:43 AM"	solar-system-db	3xi9VVM0ARflexbGqdUaxjIQvJI3
Click Carousel Page	4	"Wednesday, November 29, 2017 10:43 AM"	solar-system-db	3xi9VVM0ARflexbGqdUaxjIQvJI3
Click Carousel Page	3	"Wednesday, November 29, 2017 10:43 AM"	solar-system-db	3xi9VVM0ARflexbGqdUaxjIQvJI3
Click Carousel Page	4	"Wednesday, November 29, 2017 10:43 AM"	solar-system-db	3xi9VVM0ARflexbGqdUaxjIQvJI3
Click Carousel Page	5	"Wednesday, November 29, 2017 10:44 AM"	solar-system-db	3xi9VVM0ARflexbGqdUaxjIQvJI3
